ETF,term,beta,se,t,nobs
XLY,etf_co_m,-0.24608446534788367,0.01401695739252569,-17.556197001719084,6726297
XLY,etf_oc_d,0.06901661115065856,0.0021642635024909144,31.8891905127196,6726297
XLY,etf_oc_w,-0.038298714522803125,0.005306171050267649,-7.2177685491068555,6726297
XLY,etf_oc_m,0.05910885597018407,0.009727870948193102,6.076237676771731,6726297
XLY,etf_co_d_high,-0.3217440334782413,0.007267560274548386,-44.271257660568196,6726297
XLY,etf_co_w_high,-0.06875835696392642,0.01757181119802457,-3.9129920182420506,6726297
XLY,etf_co_m_high,1.3530875576104655,0.031410804430216696,43.07713801524983,6726297
XLY,etf_oc_d_high,-0.13038449087812062,0.004158034476821536,-31.35724140935659,6726297
XLY,etf_oc_w_high,0.39057207415442374,0.01030923786897014,37.88563995889646,6726297
XLY,etf_oc_m_high,-0.15052607091609616,0.02159738253303617,-6.9696441541397816,6726297
